Fecha;Hora;T;P_mm;Q_ls
20/04/2017;7:25;20/04/2017 7:25;0;9,798553866
20/04/2017;7:30;20/04/2017 7:30;0;9,875417087
20/04/2017;7:35;20/04/2017 7:35;0;9,818612724
20/04/2017;7:40;20/04/2017 7:40;0;9,81833293
20/04/2017;7:45;20/04/2017 7:45;0;9,815439146
20/04/2017;7:50;20/04/2017 7:50;0;9,804988934
20/04/2017;7:55;20/04/2017 7:55;0;9,807880162
20/04/2017;8:00;20/04/2017 8:00;0;9,752185143
20/04/2017;8:05;20/04/2017 8:05;0;9,770627998
20/04/2017;8:10;20/04/2017 8:10;0;9,789706029
20/04/2017;8:15;20/04/2017 8:15;0;9,796319493
20/04/2017;8:20;20/04/2017 8:20;0;9,779836307
20/04/2017;8:25;20/04/2017 8:25;0;9,719365255
20/04/2017;8:30;20/04/2017 8:30;0;9,780672977
20/04/2017;8:35;20/04/2017 8:35;0;9,799160562
20/04/2017;8:40;20/04/2017 8:40;0;9,854236025
20/04/2017;8:45;20/04/2017 8:45;0;9,843335465
20/04/2017;8:50;20/04/2017 8:50;0;9,743419917
20/04/2017;8:55;20/04/2017 8:55;0;9,856722695
20/04/2017;9:00;20/04/2017 9:00;0;9,788079458
20/04/2017;9:05;20/04/2017 9:05;0;9,815863186
20/04/2017;9:10;20/04/2017 9:10;0;9,794133559
20/04/2017;9:15;20/04/2017 9:15;0;9,80657866
20/04/2017;9:20;20/04/2017 9:20;0;9,808583487
20/04/2017;9:25;20/04/2017 9:25;0;9,812082955
20/04/2017;9:30;20/04/2017 9:30;0;9,766496716
20/04/2017;9:35;20/04/2017 9:35;0;9,785337017
20/04/2017;9:40;20/04/2017 9:40;0;9,745327222
20/04/2017;9:45;20/04/2017 9:45;0;9,766688334
20/04/2017;9:50;20/04/2017 9:50;0;9,727019577
20/04/2017;9:55;20/04/2017 9:55;0;9,674746767
20/04/2017;10:00;20/04/2017 10:00;0;9,717432121
20/04/2017;10:05;20/04/2017 10:05;0;9,734287892
20/04/2017;10:10;20/04/2017 10:10;0;9,760130512
20/04/2017;10:15;20/04/2017 10:15;0;9,75780768
20/04/2017;10:20;20/04/2017 10:20;0;9,709745225
20/04/2017;10:25;20/04/2017 10:25;0;9,729882858
20/04/2017;10:30;20/04/2017 10:30;0;9,674509123
20/04/2017;10:35;20/04/2017 10:35;0;9,729461906
20/04/2017;10:40;20/04/2017 10:40;0;9,768812404
20/04/2017;10:45;20/04/2017 10:45;0;9,7071464
20/04/2017;10:50;20/04/2017 10:50;0;9,707375896
20/04/2017;10:55;20/04/2017 10:55;0;9,727136315
20/04/2017;11:00;20/04/2017 11:00;0;9,705197662
20/04/2017;11:05;20/04/2017 11:05;0;9,716066436
20/04/2017;11:10;20/04/2017 11:10;0;9,799007567
20/04/2017;11:15;20/04/2017 11:15;0;9,744188496
20/04/2017;11:20;20/04/2017 11:20;0;9,778934002
20/04/2017;11:25;20/04/2017 11:25;0;9,772186504
20/04/2017;11:30;20/04/2017 11:30;0;9,814062026
20/04/2017;11:35;20/04/2017 11:35;0;9,776511563
20/04/2017;11:40;20/04/2017 11:40;0;9,799605401
20/04/2017;11:45;20/04/2017 11:45;0;9,796157651
20/04/2017;11:50;20/04/2017 11:50;0;9,734118066
20/04/2017;11:55;20/04/2017 11:55;0;9,697652887
20/04/2017;12:00;20/04/2017 12:00;0;9,804123871
20/04/2017;12:05;20/04/2017 12:05;0;9,716564661
20/04/2017;12:10;20/04/2017 12:10;0;9,754528163
20/04/2017;12:15;20/04/2017 12:15;0;9,742693947
20/04/2017;12:20;20/04/2017 12:20;0;9,763166881
20/04/2017;12:25;20/04/2017 12:25;0;9,774320434
20/04/2017;12:30;20/04/2017 12:30;0;9,831800852
20/04/2017;12:35;20/04/2017 12:35;0;9,847370462
20/04/2017;12:40;20/04/2017 12:40;0;9,923888681
20/04/2017;12:45;20/04/2017 12:45;0;9,881906531
20/04/2017;12:50;20/04/2017 12:50;0;9,850688407
20/04/2017;12:55;20/04/2017 12:55;0;9,979680228
20/04/2017;13:00;20/04/2017 13:00;0;9,928922189
20/04/2017;13:05;20/04/2017 13:05;0;9,96312798
20/04/2017;13:10;20/04/2017 13:10;0;10,00207348
20/04/2017;13:15;20/04/2017 13:15;0;9,929857557
20/04/2017;13:20;20/04/2017 13:20;0;9,954900015
20/04/2017;13:25;20/04/2017 13:25;0;9,961556979
20/04/2017;13:30;20/04/2017 13:30;0;9,917604739
20/04/2017;13:35;20/04/2017 13:35;0;9,9599465
20/04/2017;13:40;20/04/2017 13:40;0;9,978616405
20/04/2017;13:45;20/04/2017 13:45;0;9,876856958
20/04/2017;13:50;20/04/2017 13:50;0;9,947428847
20/04/2017;13:55;20/04/2017 13:55;0;9,95852196
20/04/2017;14:00;20/04/2017 14:00;0;9,934173765
20/04/2017;14:05;20/04/2017 14:05;0;9,955731056
20/04/2017;14:10;20/04/2017 14:10;0;10,00759229
20/04/2017;14:15;20/04/2017 14:15;0;9,924602535
20/04/2017;14:20;20/04/2017 14:20;0;9,974629165
20/04/2017;14:25;20/04/2017 14:25;0;9,933833681
20/04/2017;14:30;20/04/2017 14:30;0;9,922666197
20/04/2017;14:35;20/04/2017 14:35;0;9,933970444
20/04/2017;14:40;20/04/2017 14:40;0;9,962330774
20/04/2017;14:45;20/04/2017 14:45;0;9,95670818
20/04/2017;14:50;20/04/2017 14:50;0;9,942877434
20/04/2017;14:55;20/04/2017 14:55;0;9,936084995
20/04/2017;15:00;20/04/2017 15:00;0;9,952356893
20/04/2017;15:05;20/04/2017 15:05;0;9,964352892
20/04/2017;15:10;20/04/2017 15:10;0;9,949333183
20/04/2017;15:15;20/04/2017 15:15;0;10,00325347
20/04/2017;15:20;20/04/2017 15:20;0;9,954572005
20/04/2017;15:25;20/04/2017 15:25;0;9,978296771
20/04/2017;15:30;20/04/2017 15:30;0;10,06251246
20/04/2017;15:35;20/04/2017 15:35;0;10,0319635
20/04/2017;15:40;20/04/2017 15:40;0;10,03377045
20/04/2017;15:45;20/04/2017 15:45;0;10,02844835
20/04/2017;15:50;20/04/2017 15:50;0;10,08391431
20/04/2017;15:55;20/04/2017 15:55;0;10,07113024
20/04/2017;16:00;20/04/2017 16:00;0;10,05364634
20/04/2017;16:05;20/04/2017 16:05;0;10,08023669
20/04/2017;16:10;20/04/2017 16:10;0;10,00347971
20/04/2017;16:15;20/04/2017 16:15;0;10,03965577
20/04/2017;16:20;20/04/2017 16:20;0;10,07064798
20/04/2017;16:25;20/04/2017 16:25;0;10,07713188
20/04/2017;16:30;20/04/2017 16:30;0;10,04550396
20/04/2017;16:35;20/04/2017 16:35;0;10,10826833
20/04/2017;16:40;20/04/2017 16:40;0;10,08419124
20/04/2017;16:45;20/04/2017 16:45;0;10,19265682
20/04/2017;16:50;20/04/2017 16:50;0;10,14796683
20/04/2017;16:55;20/04/2017 16:55;0;10,11553371
20/04/2017;17:00;20/04/2017 17:00;0;10,11941008
20/04/2017;17:05;20/04/2017 17:05;0;10,09058386
20/04/2017;17:10;20/04/2017 17:10;0;10,016753
20/04/2017;17:15;20/04/2017 17:15;0;10,10926686
20/04/2017;17:20;20/04/2017 17:20;0;10,09507417
20/04/2017;17:25;20/04/2017 17:25;0;10,12529639
20/04/2017;17:30;20/04/2017 17:30;0;10,12022132
20/04/2017;17:35;20/04/2017 17:35;0;10,11314127
20/04/2017;17:40;20/04/2017 17:40;0;10,07641269
20/04/2017;17:45;20/04/2017 17:45;0;10,08266282
20/04/2017;17:50;20/04/2017 17:50;0;10,08624278
20/04/2017;17:55;20/04/2017 17:55;0;10,05616536
20/04/2017;18:00;20/04/2017 18:00;0;10,01490871
20/04/2017;18:05;20/04/2017 18:05;0;10,10329878
20/04/2017;18:10;20/04/2017 18:10;0;9,978190227
20/04/2017;18:15;20/04/2017 18:15;0;10,10153082
20/04/2017;18:20;20/04/2017 18:20;0;10,08467402
20/04/2017;18:25;20/04/2017 18:25;0;10,08233675
20/04/2017;18:30;20/04/2017 18:30;0;10,10191577
20/04/2017;18:35;20/04/2017 18:35;0;10,05669612
20/04/2017;18:40;20/04/2017 18:40;0;10,09938733
20/04/2017;18:45;20/04/2017 18:45;0;10,03966483
20/04/2017;18:50;20/04/2017 18:50;0;10,01434895
20/04/2017;18:55;20/04/2017 18:55;0;10,06989823
20/04/2017;19:00;20/04/2017 19:00;0;10,06456038
20/04/2017;19:05;20/04/2017 19:05;0;10,07886536
20/04/2017;19:10;20/04/2017 19:10;0;9,96203859
20/04/2017;19:15;20/04/2017 19:15;0;9,982090107
20/04/2017;19:20;20/04/2017 19:20;0;10,02570837
20/04/2017;19:25;20/04/2017 19:25;0;9,950951245
20/04/2017;19:30;20/04/2017 19:30;0;10,00592681
20/04/2017;19:35;20/04/2017 19:35;0;10,00483893
20/04/2017;19:40;20/04/2017 19:40;0;9,947654045
20/04/2017;19:45;20/04/2017 19:45;0;9,979028225
20/04/2017;19:50;20/04/2017 19:50;0;9,95086294
20/04/2017;19:55;20/04/2017 19:55;0;10,00787654
20/04/2017;20:00;20/04/2017 20:00;0;9,99730611
20/04/2017;20:05;20/04/2017 20:05;0;9,969664988
20/04/2017;20:10;20/04/2017 20:10;0;10,02235089
20/04/2017;20:15;20/04/2017 20:15;0;10,03237345
20/04/2017;20:20;20/04/2017 20:20;0;9,984475082
20/04/2017;20:25;20/04/2017 20:25;0;9,978089038
20/04/2017;20:30;20/04/2017 20:30;0;9,926918638
20/04/2017;20:35;20/04/2017 20:35;0;9,83265374
20/04/2017;20:40;20/04/2017 20:40;0;9,875965125
20/04/2017;20:45;20/04/2017 20:45;0;9,822940641
20/04/2017;20:50;20/04/2017 20:50;0;9,866497526
20/04/2017;20:55;20/04/2017 20:55;0;9,810574483
20/04/2017;21:00;20/04/2017 21:00;0;9,87705037
20/04/2017;21:05;20/04/2017 21:05;0;9,814122637
20/04/2017;21:10;20/04/2017 21:10;0;9,873909495
20/04/2017;21:15;20/04/2017 21:15;0;9,863881782
20/04/2017;21:20;20/04/2017 21:20;0;9,873637337
20/04/2017;21:25;20/04/2017 21:25;0;9,834168649
20/04/2017;21:30;20/04/2017 21:30;0;9,83365651
20/04/2017;21:35;20/04/2017 21:35;0;9,813436773
20/04/2017;21:40;20/04/2017 21:40;0;9,803315814
20/04/2017;21:45;20/04/2017 21:45;0;9,854007278
20/04/2017;21:50;20/04/2017 21:50;0;9,779887872
20/04/2017;21:55;20/04/2017 21:55;0;9,835298273
20/04/2017;22:00;20/04/2017 22:00;0;9,791441325
20/04/2017;22:05;20/04/2017 22:05;0;9,855844923
20/04/2017;22:10;20/04/2017 22:10;0;9,854954661
20/04/2017;22:15;20/04/2017 22:15;0;9,773897884
20/04/2017;22:20;20/04/2017 22:20;0;9,749511339
20/04/2017;22:25;20/04/2017 22:25;0;9,818769591
20/04/2017;22:30;20/04/2017 22:30;0;9,811999286
20/04/2017;22:35;20/04/2017 22:35;0;9,833385271
20/04/2017;22:40;20/04/2017 22:40;0;9,782080038
20/04/2017;22:45;20/04/2017 22:45;0;9,732577036
20/04/2017;22:50;20/04/2017 22:50;0;9,810688438
20/04/2017;22:55;20/04/2017 22:55;0;9,821703415
20/04/2017;23:00;20/04/2017 23:00;0;9,787620909
20/04/2017;23:05;20/04/2017 23:05;0;9,823430892
20/04/2017;23:10;20/04/2017 23:10;0;9,730815081
20/04/2017;23:15;20/04/2017 23:15;0;9,763619221
20/04/2017;23:20;20/04/2017 23:20;0;9,753166993
20/04/2017;23:25;20/04/2017 23:25;0;9,73243374
20/04/2017;23:30;20/04/2017 23:30;0;9,724420493
20/04/2017;23:35;20/04/2017 23:35;0;9,692604016
20/04/2017;23:40;20/04/2017 23:40;0;9,718029403
20/04/2017;23:45;20/04/2017 23:45;0;9,728632469
20/04/2017;23:50;20/04/2017 23:50;0;9,756275983
20/04/2017;23:55;20/04/2017 23:55;0;9,741564318
21/04/2017;0:00;21/04/2017 0:00;0;9,79110529
21/04/2017;0:05;21/04/2017 0:05;0;9,730854006
21/04/2017;0:10;21/04/2017 0:10;0;9,672016769
21/04/2017;0:15;21/04/2017 0:15;0;9,720938198
21/04/2017;0:20;21/04/2017 0:20;0;9,73729106
21/04/2017;0:25;21/04/2017 0:25;0;9,707704307
21/04/2017;0:30;21/04/2017 0:30;0;9,727465283
21/04/2017;0:35;21/04/2017 0:35;0;9,696700467
21/04/2017;0:40;21/04/2017 0:40;0;9,746655696
21/04/2017;0:45;21/04/2017 0:45;0;9,751527769
21/04/2017;0:50;21/04/2017 0:50;0;9,746838145
21/04/2017;0:55;21/04/2017 0:55;0;9,791645838
21/04/2017;1:00;21/04/2017 1:00;0;9,830876753
21/04/2017;1:05;21/04/2017 1:05;0;9,8221402
21/04/2017;1:10;21/04/2017 1:10;0;9,855103081
21/04/2017;1:15;21/04/2017 1:15;0;9,77609254
21/04/2017;1:20;21/04/2017 1:20;0;9,900846824
21/04/2017;1:25;21/04/2017 1:25;0;9,815184455
21/04/2017;1:30;21/04/2017 1:30;0;9,830220265
21/04/2017;1:35;21/04/2017 1:35;0;9,817190741
21/04/2017;1:40;21/04/2017 1:40;0;9,82204394
21/04/2017;1:45;21/04/2017 1:45;0;9,828019152
21/04/2017;1:50;21/04/2017 1:50;0;9,805101172
21/04/2017;1:55;21/04/2017 1:55;0;9,77445898
21/04/2017;2:00;21/04/2017 2:00;0;9,853177964
21/04/2017;2:05;21/04/2017 2:05;0;9,700607819
21/04/2017;2:10;21/04/2017 2:10;0;9,738241552
21/04/2017;2:15;21/04/2017 2:15;0;9,744317844
21/04/2017;2:20;21/04/2017 2:20;0;9,691786001
21/04/2017;2:25;21/04/2017 2:25;0;9,767348503
21/04/2017;2:30;21/04/2017 2:30;0;9,769490418
21/04/2017;2:35;21/04/2017 2:35;0;9,759733382
21/04/2017;2:40;21/04/2017 2:40;0;9,77386242
21/04/2017;2:45;21/04/2017 2:45;0;9,717543526
21/04/2017;2:50;21/04/2017 2:50;0;9,733613849
21/04/2017;2:55;21/04/2017 2:55;0;9,73046311
21/04/2017;3:00;21/04/2017 3:00;0;9,70061663
21/04/2017;3:05;21/04/2017 3:05;0;9,683714304
21/04/2017;3:10;21/04/2017 3:10;0;9,664855841
21/04/2017;3:15;21/04/2017 3:15;0;9,67375227
21/04/2017;3:20;21/04/2017 3:20;0;9,684362649
21/04/2017;3:25;21/04/2017 3:25;0;9,62034289
21/04/2017;3:30;21/04/2017 3:30;0;9,644003487
21/04/2017;3:35;21/04/2017 3:35;0;9,693408057
21/04/2017;3:40;21/04/2017 3:40;0;9,749984446
21/04/2017;3:45;21/04/2017 3:45;0;9,685097374
21/04/2017;3:50;21/04/2017 3:50;0;9,66738894
21/04/2017;3:55;21/04/2017 3:55;0;9,741729004
21/04/2017;4:00;21/04/2017 4:00;0;9,693780102
21/04/2017;4:05;21/04/2017 4:05;0;9,750914674
21/04/2017;4:10;21/04/2017 4:10;0;9,72985995
21/04/2017;4:15;21/04/2017 4:15;0;9,673704745
21/04/2017;4:20;21/04/2017 4:20;0;9,75861982
21/04/2017;4:25;21/04/2017 4:25;0;9,717218424
21/04/2017;4:30;21/04/2017 4:30;0;9,670293888
21/04/2017;4:35;21/04/2017 4:35;0;9,702144634
21/04/2017;4:40;21/04/2017 4:40;0;9,729400078
21/04/2017;4:45;21/04/2017 4:45;0;9,78116869
21/04/2017;4:50;21/04/2017 4:50;0;9,704962978
21/04/2017;4:55;21/04/2017 4:55;0;9,780053096
21/04/2017;5:00;21/04/2017 5:00;0;9,71842347
21/04/2017;5:05;21/04/2017 5:05;0;9,724259639
21/04/2017;5:10;21/04/2017 5:10;0;9,67868907
21/04/2017;5:15;21/04/2017 5:15;0;9,721896189
21/04/2017;5:20;21/04/2017 5:20;0;9,691241238
21/04/2017;5:25;21/04/2017 5:25;0;9,727131074
21/04/2017;5:30;21/04/2017 5:30;0;9,68270309
21/04/2017;5:35;21/04/2017 5:35;0;9,665321953
21/04/2017;5:40;21/04/2017 5:40;0;9,650772067
21/04/2017;5:45;21/04/2017 5:45;0;9,636563311
21/04/2017;5:50;21/04/2017 5:50;0;9,68944673
21/04/2017;5:55;21/04/2017 5:55;0;9,674866555
21/04/2017;6:00;21/04/2017 6:00;0;9,621546658
21/04/2017;6:05;21/04/2017 6:05;0;9,662884266
21/04/2017;6:10;21/04/2017 6:10;0;9,607648644
21/04/2017;6:15;21/04/2017 6:15;0;9,640980491
21/04/2017;6:20;21/04/2017 6:20;0;9,627334269
21/04/2017;6:25;21/04/2017 6:25;0;9,614851235
21/04/2017;6:30;21/04/2017 6:30;0;9,581642103
21/04/2017;6:35;21/04/2017 6:35;0;9,6501818
21/04/2017;6:40;21/04/2017 6:40;0;9,543968061
21/04/2017;6:45;21/04/2017 6:45;0;9,644296677
21/04/2017;6:50;21/04/2017 6:50;0;9,577209257
21/04/2017;6:55;21/04/2017 6:55;0;9,583570105
21/04/2017;7:00;21/04/2017 7:00;0;9,580507093
21/04/2017;7:05;21/04/2017 7:05;0;9,638879599
21/04/2017;7:10;21/04/2017 7:10;0;9,610006386
21/04/2017;7:15;21/04/2017 7:15;0;9,598138449
21/04/2017;7:20;21/04/2017 7:20;0;9,620150111
21/04/2017;7:25;21/04/2017 7:25;0;9,56817777
21/04/2017;7:30;21/04/2017 7:30;0;9,629562773
21/04/2017;7:35;21/04/2017 7:35;0;9,5325527
21/04/2017;7:40;21/04/2017 7:40;0;9,586698552
21/04/2017;7:45;21/04/2017 7:45;0;9,62084221
21/04/2017;7:50;21/04/2017 7:50;0;9,547914394
21/04/2017;7:55;21/04/2017 7:55;0;9,610062392
21/04/2017;8:00;21/04/2017 8:00;0;9,548008409
21/04/2017;8:05;21/04/2017 8:05;0;9,593433501
21/04/2017;8:10;21/04/2017 8:10;0;9,530876668
21/04/2017;8:15;21/04/2017 8:15;0;9,529784952
21/04/2017;8:20;21/04/2017 8:20;0;9,510539007
21/04/2017;8:25;21/04/2017 8:25;0;9,491194038
21/04/2017;8:30;21/04/2017 8:30;0;9,448529561
21/04/2017;8:35;21/04/2017 8:35;0;9,441617925
21/04/2017;8:40;21/04/2017 8:40;0;9,458801342
21/04/2017;8:45;21/04/2017 8:45;0;9,415626225
21/04/2017;8:50;21/04/2017 8:50;0;9,443924202
21/04/2017;8:55;21/04/2017 8:55;0;9,399996936
21/04/2017;9:00;21/04/2017 9:00;0;9,405086214
21/04/2017;9:05;21/04/2017 9:05;0;9,39820137
21/04/2017;9:10;21/04/2017 9:10;0;9,426231296
21/04/2017;9:15;21/04/2017 9:15;0;9,41261696
21/04/2017;9:20;21/04/2017 9:20;0;9,434765694
21/04/2017;9:25;21/04/2017 9:25;0;9,398163563
21/04/2017;9:30;21/04/2017 9:30;0;9,36809804
21/04/2017;9:35;21/04/2017 9:35;0;9,34868277
21/04/2017;9:40;21/04/2017 9:40;0;9,38215898
21/04/2017;9:45;21/04/2017 9:45;0;9,378565323
21/04/2017;9:50;21/04/2017 9:50;0;9,327425196
21/04/2017;9:55;21/04/2017 9:55;0;9,382790346
21/04/2017;10:00;21/04/2017 10:00;0;9,34299868
21/04/2017;10:05;21/04/2017 10:05;0;9,359576875
21/04/2017;10:10;21/04/2017 10:10;0;9,379911738
21/04/2017;10:15;21/04/2017 10:15;0;9,335163067
21/04/2017;10:20;21/04/2017 10:20;0;9,378026803
21/04/2017;10:25;21/04/2017 10:25;0;9,35576802
21/04/2017;10:30;21/04/2017 10:30;0;9,360253186
21/04/2017;10:35;21/04/2017 10:35;0;9,344969993
21/04/2017;10:40;21/04/2017 10:40;0;9,380542975
21/04/2017;10:45;21/04/2017 10:45;0;9,348015707
21/04/2017;10:50;21/04/2017 10:50;0;9,358371589
21/04/2017;10:55;21/04/2017 10:55;0;9,448555417
21/04/2017;11:00;21/04/2017 11:00;0;9,370843325
21/04/2017;11:05;21/04/2017 11:05;0;9,375780397
21/04/2017;11:10;21/04/2017 11:10;0;9,371288946
21/04/2017;11:15;21/04/2017 11:15;0;9,487722807
21/04/2017;11:20;21/04/2017 11:20;0;9,386069579
21/04/2017;11:25;21/04/2017 11:25;0;9,406090234
21/04/2017;11:30;21/04/2017 11:30;0;9,340620924
21/04/2017;11:35;21/04/2017 11:35;0;9,336772462
21/04/2017;11:40;21/04/2017 11:40;0;9,366261364
21/04/2017;11:45;21/04/2017 11:45;0;9,286893391
21/04/2017;11:50;21/04/2017 11:50;0;9,310665085
21/04/2017;11:55;21/04/2017 11:55;0;9,329523503
21/04/2017;12:00;21/04/2017 12:00;0;9,311781632
21/04/2017;12:05;21/04/2017 12:05;0;9,336948454
21/04/2017;12:10;21/04/2017 12:10;0;9,358001827
21/04/2017;12:15;21/04/2017 12:15;0;9,366030097
21/04/2017;12:20;21/04/2017 12:20;0;9,343526962
21/04/2017;12:25;21/04/2017 12:25;0;9,374156758
21/04/2017;12:30;21/04/2017 12:30;0;9,358539376
21/04/2017;12:35;21/04/2017 12:35;0;9,30445711
21/04/2017;12:40;21/04/2017 12:40;0;9,392584586
21/04/2017;12:45;21/04/2017 12:45;0;9,333277205
21/04/2017;12:50;21/04/2017 12:50;0;9,309945788
21/04/2017;12:55;21/04/2017 12:55;0;9,361588827
21/04/2017;13:00;21/04/2017 13:00;0;9,331576101
21/04/2017;13:05;21/04/2017 13:05;0;9,347109272
21/04/2017;13:10;21/04/2017 13:10;0;9,351007527
21/04/2017;13:15;21/04/2017 13:15;0;9,328756876
21/04/2017;13:20;21/04/2017 13:20;0;9,350155576
21/04/2017;13:25;21/04/2017 13:25;0;9,289159202
21/04/2017;13:30;21/04/2017 13:30;0;9,331483883
21/04/2017;13:35;21/04/2017 13:35;0;9,410540727
21/04/2017;13:40;21/04/2017 13:40;0;9,363332245
21/04/2017;13:45;21/04/2017 13:45;0;9,358577048
21/04/2017;13:50;21/04/2017 13:50;0;9,393970491
21/04/2017;13:55;21/04/2017 13:55;0;9,391181704
21/04/2017;14:00;21/04/2017 14:00;0;9,398694478
21/04/2017;14:05;21/04/2017 14:05;0;9,411798126
21/04/2017;14:10;21/04/2017 14:10;0;9,471704009
21/04/2017;14:15;21/04/2017 14:15;0;9,414545621
21/04/2017;14:20;21/04/2017 14:20;0;9,410354975
21/04/2017;14:25;21/04/2017 14:25;0;9,499824696
21/04/2017;14:30;21/04/2017 14:30;0;9,440264046
21/04/2017;14:35;21/04/2017 14:35;0;9,428208819
21/04/2017;14:40;21/04/2017 14:40;0;9,473604796
21/04/2017;14:45;21/04/2017 14:45;0;9,450248639
21/04/2017;14:50;21/04/2017 14:50;0;9,470702729
21/04/2017;14:55;21/04/2017 14:55;0;9,475459196
21/04/2017;15:00;21/04/2017 15:00;0;9,494007812
21/04/2017;15:05;21/04/2017 15:05;0;9,460831264
21/04/2017;15:10;21/04/2017 15:10;0;9,487837138
21/04/2017;15:15;21/04/2017 15:15;0;9,536891668
21/04/2017;15:20;21/04/2017 15:20;0;9,523228183
21/04/2017;15:25;21/04/2017 15:25;0;9,476770607
21/04/2017;15:30;21/04/2017 15:30;0;9,454856594
21/04/2017;15:35;21/04/2017 15:35;0;9,448389773
21/04/2017;15:40;21/04/2017 15:40;0;9,440619323
21/04/2017;15:45;21/04/2017 15:45;0;9,451286086
21/04/2017;15:50;21/04/2017 15:50;0;9,425495863
21/04/2017;15:55;21/04/2017 15:55;0;9,516223764
21/04/2017;16:00;21/04/2017 16:00;0;9,524413089
21/04/2017;16:05;21/04/2017 16:05;0;9,438360279
21/04/2017;16:10;21/04/2017 16:10;0;9,464722815
21/04/2017;16:15;21/04/2017 16:15;0;9,502181082
21/04/2017;16:20;21/04/2017 16:20;0;9,451332694
21/04/2017;16:25;21/04/2017 16:25;0;9,47432611
21/04/2017;16:30;21/04/2017 16:30;0;9,516270641
21/04/2017;16:35;21/04/2017 16:35;0;9,534933268
21/04/2017;16:40;21/04/2017 16:40;0;9,476367474
21/04/2017;16:45;21/04/2017 16:45;0;9,540724212
21/04/2017;16:50;21/04/2017 16:50;0;9,469663489
21/04/2017;16:55;21/04/2017 16:55;0;9,551391864
21/04/2017;17:00;21/04/2017 17:00;0;9,536985592
21/04/2017;17:05;21/04/2017 17:05;0;9,553767677
21/04/2017;17:10;21/04/2017 17:10;0;9,553447158
21/04/2017;17:15;21/04/2017 17:15;0;9,502415178
21/04/2017;17:20;21/04/2017 17:20;0;9,557785396
21/04/2017;17:25;21/04/2017 17:25;0;9,586763168
21/04/2017;17:30;21/04/2017 17:30;0;9,575146138
21/04/2017;17:35;21/04/2017 17:35;0;9,561257174
21/04/2017;17:40;21/04/2017 17:40;0;9,556238069
21/04/2017;17:45;21/04/2017 17:45;0;9,590243758
21/04/2017;17:50;21/04/2017 17:50;0;9,568430649
21/04/2017;17:55;21/04/2017 17:55;0;9,535082816
21/04/2017;18:00;21/04/2017 18:00;0;9,531759829
21/04/2017;18:05;21/04/2017 18:05;0;9,554370407
21/04/2017;18:10;21/04/2017 18:10;0;9,570262225
21/04/2017;18:15;21/04/2017 18:15;0;9,520790971
21/04/2017;18:20;21/04/2017 18:20;0;9,525022943
21/04/2017;18:25;21/04/2017 18:25;0;9,538368493
21/04/2017;18:30;21/04/2017 18:30;0;9,579180104
21/04/2017;18:35;21/04/2017 18:35;0;9,565333319
21/04/2017;18:40;21/04/2017 18:40;0;9,497571054
21/04/2017;18:45;21/04/2017 18:45;0;9,512021075
21/04/2017;18:50;21/04/2017 18:50;0;9,507840794
21/04/2017;18:55;21/04/2017 18:55;0;9,509296514
21/04/2017;19:00;21/04/2017 19:00;0;9,463803336
21/04/2017;19:05;21/04/2017 19:05;0;9,543623369
21/04/2017;19:10;21/04/2017 19:10;0;9,533235988
21/04/2017;19:15;21/04/2017 19:15;0;9,582855716
21/04/2017;19:20;21/04/2017 19:20;0;9,557632012
21/04/2017;19:25;21/04/2017 19:25;0;9,615338015
21/04/2017;19:30;21/04/2017 19:30;0;9,522500216
21/04/2017;19:35;21/04/2017 19:35;0;9,592748232
21/04/2017;19:40;21/04/2017 19:40;0;9,491012081
21/04/2017;19:45;21/04/2017 19:45;0;9,522960577
21/04/2017;19:50;21/04/2017 19:50;0;9,490927188
21/04/2017;19:55;21/04/2017 19:55;0;9,537310804
21/04/2017;20:00;21/04/2017 20:00;0;9,625589852
21/04/2017;20:05;21/04/2017 20:05;0;9,580131594
21/04/2017;20:10;21/04/2017 20:10;0;9,543329209
21/04/2017;20:15;21/04/2017 20:15;0;9,586172628
21/04/2017;20:20;21/04/2017 20:20;0;9,556422702
21/04/2017;20:25;21/04/2017 20:25;0;9,566972511
21/04/2017;20:30;21/04/2017 20:30;0;9,568709665
21/04/2017;20:35;21/04/2017 20:35;0;9,504513595
21/04/2017;20:40;21/04/2017 20:40;0;9,487353876
21/04/2017;20:45;21/04/2017 20:45;0;9,510787085
21/04/2017;20:50;21/04/2017 20:50;0;9,49189214
21/04/2017;20:55;21/04/2017 20:55;0;9,494799664
21/04/2017;21:00;21/04/2017 21:00;0;9,49398347
21/04/2017;21:05;21/04/2017 21:05;0;9,481917281
21/04/2017;21:10;21/04/2017 21:10;0;9,459768667
21/04/2017;21:15;21/04/2017 21:15;0;9,494123825
21/04/2017;21:20;21/04/2017 21:20;0;9,495033606
21/04/2017;21:25;21/04/2017 21:25;0;9,455383196
21/04/2017;21:30;21/04/2017 21:30;0;9,527492252
21/04/2017;21:35;21/04/2017 21:35;0;9,578183192
21/04/2017;21:40;21/04/2017 21:40;0;9,501029614
21/04/2017;21:45;21/04/2017 21:45;0;9,541707259
21/04/2017;21:50;21/04/2017 21:50;0;9,632270446
21/04/2017;21:55;21/04/2017 21:55;0;9,675075902
21/04/2017;22:00;21/04/2017 22:00;0;9,678306783
21/04/2017;22:05;21/04/2017 22:05;0;9,66374059
